Customer_Policy_ID,Customer_ID,Customer_Policy_Type,Customer_Coverage_Amount,Customer_Annual_Premium,Policy_Start_Date,Policy_End_Date,Policy_Duration_Days,Agent_ID,Customer_Policy_Status,Premium_Collected
POL50340,CUST11819,Whole,748633.0,10674.2,2022-05-30,2024-04-01,672,AGT5238,Lapsed,19652.226
POL50342,CUST10160,Term,268215.0,13007.0,2023-09-10,2024-05-29,262,AGT5205,Active,9336.532
POL50343,CUST10997,Health,907712.0,14173.8,2024-02-08,2025-02-20,378,AGT5188,Cancelled,14678.62
POL50344,CUST10244,Whole,449833.0,49920.0,2020-08-17,2022-06-20,672,AGT5163,Lapsed,91907.507
POL50346,CUST11423,Vehicle,385538.0,22694.7,2024-06-22,2025-02-10,233,AGT5019,Active,14487.302
POL50349,CUST10299,Whole,932579.0,24244.5,2023-05-15,2024-11-20,555,AGT5191,Active,36864.925
POL50351,CUST10655,Property,296603.0,15287.6,2023-05-20,2024-06-19,396,AGT5180,Cancelled,16585.999
POL50352,CUST10151,Health,716512.0,40910.3,2024-03-12,2025-05-14,428,AGT5141,Cancelled,47971.53
POL50353,CUST11956,Whole,854804.0,27258.5,2021-10-29,2024-12-16,1144,AGT5199,Cancelled,85434.86
POL50354,CUST12416,Property,320848.0,21186.8,2023-04-15,2024-09-15,519,AGT5129,Active,30125.888
POL50355,CUST11799,Term,972660.0,40740.8,2022-04-03,2025-04-13,1106,AGT5143,Active,123450.205
POL50356,CUST10064,Term,160239.0,27344.2,2020-10-31,2021-02-02,94,AGT5253,Lapsed,7042.068
POL50358,CUST11726,Health,829486.0,23057.1,2022-09-10,2023-10-09,394,AGT5094,Cancelled,24889.034
POL50360,CUST10718,Health,812541.0,3586.79,2024-01-13,2024-05-11,119,AGT5002,Active,1169.392
POL50361,CUST12346,Vehicle,492301.0,35273.5,2022-12-05,2023-03-02,87,AGT5261,Lapsed,8407.656
POL50363,CUST12209,Vehicle,837707.0,48190.4,2021-12-03,2022-11-15,347,AGT5065,Cancelled,45813.887
POL50364,CUST11363,Property,300848.0,43647.1,2021-10-05,2022-11-29,420,AGT5085,Lapsed,50224.06
POL50366,CUST11638,Whole,541023.0,49200.5,2022-12-26,2023-09-17,265,AGT5219,Active,35720.911
POL50368,CUST11919,Term,301788.0,25287.8,2024-01-22,2024-04-22,91,AGT5024,Cancelled,6304.63
POL50369,CUST11395,Health,376067.0,28574.0,2023-06-14,2025-02-08,605,AGT5286,Cancelled,47362.384
POL50370,CUST10147,Vehicle,803917.0,48348.5,2022-06-27,2023-03-07,253,AGT5011,Active,33512.796
POL50371,CUST10804,Property,724403.0,38668.4,2021-12-29,2022-04-15,107,AGT5089,Lapsed,11335.668
POL50372,CUST12189,Health,761140.0,33315.5,2024-03-23,2025-02-20,334,AGT5155,Active,30485.964
POL50373,CUST11550,Property,784704.0,12682.7,2023-08-01,2024-05-21,294,AGT5261,Lapsed,10215.654
POL50375,CUST11322,Vehicle,780381.0,48707.1,2022-07-20,2023-06-18,333,AGT5035,Active,44436.888
POL50376,CUST10218,Health,936680.0,6729.17,2021-05-18,2025-06-09,1483,AGT5070,Lapsed,27340.71
POL50377,CUST11675,Vehicle,436287.0,23462.2,2024-03-28,2024-05-04,37,AGT5230,Active,2378.36
POL50378,CUST11937,Vehicle,553841.0,6354.43,2023-04-06,2023-04-13,7,AGT5277,Lapsed,121.866
POL50381,CUST10205,Vehicle,809285.0,3118.62,2022-03-28,2023-04-19,387,AGT5286,Active,3306.592
POL50382,CUST11326,Whole,654045.0,8772.56,2023-10-28,2024-06-06,222,AGT5191,Lapsed,5335.639
POL50383,CUST11399,Property,803379.0,14424.1,2024-05-14,2025-06-27,409,AGT5226,Lapsed,16162.896
POL50384,CUST10216,Vehicle,273189.0,27812.8,2023-09-01,2024-05-11,253,AGT5209,Lapsed,19278.461
POL50386,CUST11227,Vehicle,164575.0,5540.76,2022-10-07,2023-09-07,335,AGT5223,Active,5085.355
POL50387,CUST10691,Whole,147069.0,6189.73,2024-01-27,2025-04-11,440,AGT5288,Active,7461.592
POL50388,CUST10206,Property,177877.0,10393.8,2020-10-17,2023-07-20,1006,AGT5229,Cancelled,28647.021
POL50390,CUST10326,Property,971508.0,20842.4,2023-09-27,2023-11-16,50,AGT5245,Active,2855.123
POL50392,CUST11357,Vehicle,507767.0,29795.3,2024-06-24,2024-11-02,131,AGT5299,Active,10693.656
POL50393,CUST11590,Vehicle,241172.0,31222.0,2023-10-17,2025-04-12,543,AGT5045,Cancelled,46448.071
POL50394,CUST11895,Term,322126.0,49856.8,2024-06-15,2024-07-29,44,AGT5061,Active,6010.135
POL50395,CUST12282,Whole,880602.0,9794.39,2022-05-29,2024-10-19,874,AGT5226,Active,23452.868
POL50397,CUST11489,Vehicle,645630.0,21443.6,2024-05-01,2024-06-13,43,AGT5173,Active,2526.232
POL50398,CUST12197,Health,372601.0,4407.73,2021-06-11,2023-08-21,801,AGT5105,Lapsed,9672.854
POL50399,CUST12003,Health,712512.0,47607.9,2024-05-19,2024-06-27,39,AGT5163,Active,5086.872
POL50400,CUST11093,Vehicle,215189.0,40363.3,2024-02-17,2025-03-24,401,AGT5227,Cancelled,44344.338
POL50401,CUST12154,Health,661021.0,40051.1,2023-06-29,2025-07-20,752,AGT5289,Active,82516.239
POL50402,CUST10729,Term,473117.0,23349.9,2024-05-28,2024-06-24,27,AGT5030,Cancelled,1727.253
POL50405,CUST11925,Vehicle,793749.0,34709.7,2024-06-28,2024-09-04,68,AGT5140,Cancelled,6466.465
POL50406,CUST12488,Term,878522.0,45587.7,2024-03-22,2024-05-11,50,AGT5176,Lapsed,6244.89
POL50407,CUST11499,Health,680897.0,40101.9,2022-12-30,2023-12-12,347,AGT5058,Lapsed,38124.272
POL50408,CUST11590,Health,650866.0,15837.7,2022-06-01,2025-01-24,968,AGT5166,Cancelled,42002.448
POL50409,CUST11104,Health,813276.0,27728.5,2024-06-22,2025-05-25,337,AGT5150,Cancelled,25601.382
POL50410,CUST11749,Property,653487.0,45572.6,2023-12-04,2025-02-17,441,AGT5270,Active,55061.689
POL50411,CUST12416,Property,187658.0,34557.4,2020-12-20,2021-04-05,106,AGT5024,Lapsed,10035.848
POL50412,CUST11913,Property,311782.0,3912.4,2021-10-27,2023-08-03,645,AGT5203,Cancelled,6913.693
POL50416,CUST12142,Whole,235825.0,13995.2,2021-11-22,2024-03-31,860,AGT5127,Cancelled,32974.992
POL50418,CUST11378,Whole,254964.0,18231.6,2024-05-16,2024-10-02,139,AGT5053,Cancelled,6942.993
POL50420,CUST11035,Whole,597483.0,49736.2,2021-10-16,2021-10-30,14,AGT5070,Lapsed,1907.69
POL50421,CUST11323,Property,951688.0,14980.5,2022-04-30,2022-08-12,104,AGT5072,Lapsed,4268.416
POL50422,CUST12474,Property,512089.0,31172.1,2023-05-31,2025-05-03,703,AGT5141,Lapsed,60038.319
POL50423,CUST11700,Term,954583.0,38424.1,2023-01-11,2025-04-13,823,AGT5160,Cancelled,86638.45
POL50424,CUST10016,Whole,192963.0,30970.5,2022-03-12,2024-04-06,756,AGT5023,Lapsed,64147.118
POL50426,CUST11985,Vehicle,718016.0,20033.3,2021-11-04,2023-05-11,553,AGT5220,Cancelled,30351.822
POL50427,CUST10214,Health,716284.0,38940.2,2023-12-03,2024-08-18,259,AGT5034,Lapsed,27631.539
POL50428,CUST12003,Health,976058.0,48309.3,2023-07-24,2024-03-03,223,AGT5026,Lapsed,29514.997
POL50429,CUST12381,Vehicle,223681.0,24595.5,2024-07-07,2024-10-31,116,AGT5267,Lapsed,7816.652
POL50430,CUST10037,Whole,508202.0,15087.7,2023-09-12,2025-01-30,506,AGT5247,Active,20916.099
POL50431,CUST12135,Property,297596.0,9858.64,2021-04-19,2023-10-27,921,AGT5129,Active,24876.185
POL50433,CUST11246,Vehicle,665599.0,49614.0,2023-12-30,2024-12-07,343,AGT5275,Lapsed,46623.567
POL50434,CUST10326,Whole,907354.0,23639.3,2021-12-05,2022-02-16,73,AGT5136,Active,4727.86
POL50436,CUST10965,Whole,884908.0,44749.4,2023-01-14,2024-11-21,677,AGT5296,Active,83000.942
POL50437,CUST11095,Whole,335250.0,15845.6,2020-12-22,2022-11-25,703,AGT5199,Active,30519.06
POL50438,CUST10592,Health,369635.0,37041.9,2020-12-24,2024-03-01,1163,AGT5075,Lapsed,118026.657
POL50439,CUST10169,Health,772502.0,16684.9,2022-02-03,2024-04-26,813,AGT5205,Active,37163.901
POL50440,CUST11623,Health,589956.0,41960.0,2023-04-29,2023-07-14,76,AGT5286,Active,8736.877
POL50442,CUST11370,Vehicle,365670.0,16593.5,2023-12-04,2025-01-28,421,AGT5236,Lapsed,19139.352
POL50443,CUST12000,Health,661745.0,32422.9,2022-09-02,2023-01-20,140,AGT5112,Active,12436.181
POL50445,CUST12431,Term,682149.0,27547.2,2023-07-11,2024-05-07,301,AGT5179,Cancelled,22717.006
POL50447,CUST12249,Health,280806.0,19975.8,2024-04-06,2024-06-17,72,AGT5037,Cancelled,3940.432
POL50449,CUST11852,Term,200394.0,31802.8,2021-12-26,2024-04-08,834,AGT5011,Lapsed,72667.22
POL50451,CUST10968,Vehicle,577303.0,14069.5,2023-11-27,2024-11-06,345,AGT5006,Lapsed,13298.568
POL50452,CUST11417,Whole,472583.0,11393.1,2022-02-02,2022-08-06,185,AGT5293,Active,5774.585
POL50453,CUST10318,Health,724512.0,49072.2,2022-09-05,2024-07-02,666,AGT5289,Lapsed,89539.959
POL50454,CUST11853,Vehicle,692474.0,40271.9,2022-07-20,2024-12-17,881,AGT5205,Lapsed,97204.23
POL50455,CUST11197,Term,129579.0,33905.5,2023-05-25,2025-01-05,591,AGT5122,Active,54899.042
POL50458,CUST10567,Vehicle,942949.0,49956.0,2023-02-05,2025-05-30,845,AGT5182,Active,115651.562
POL50459,CUST10076,Term,615149.0,29399.6,2023-02-05,2024-04-24,444,AGT5095,Active,35762.801
POL50460,CUST10913,Whole,919860.0,14109.0,2023-08-09,2024-09-07,395,AGT5065,Lapsed,15268.644
POL50461,CUST11470,Health,143350.0,17367.7,2022-05-22,2024-08-15,816,AGT5268,Cancelled,38827.516
POL50463,CUST10293,Vehicle,360785.0,27600.7,2024-05-27,2025-03-03,280,AGT5164,Lapsed,21173.14
POL50464,CUST11328,Term,519029.0,15856.7,2024-03-19,2024-07-29,132,AGT5270,Cancelled,5734.478
POL50465,CUST11928,Vehicle,692480.0,13007.0,2021-12-03,2023-09-20,656,AGT5286,Cancelled,23376.964
POL50467,CUST10205,Property,634262.0,39213.3,2022-10-16,2025-05-25,952,AGT5031,Cancelled,102276.881
POL50469,CUST11599,Vehicle,914275.0,3635.18,2021-09-29,2022-06-16,260,AGT5151,Cancelled,2589.443
POL50470,CUST11686,Whole,574875.0,25203.0,2023-06-07,2023-07-11,34,AGT5281,Cancelled,2347.677
POL50471,CUST10601,Whole,870877.0,41328.2,2023-04-09,2024-06-11,429,AGT5163,Cancelled,48574.788
POL50472,CUST11691,Whole,657371.0,18395.3,2024-04-07,2025-02-06,305,AGT5022,Active,15371.415
POL50473,CUST10002,Property,480744.0,12671.6,2023-05-23,2023-09-17,117,AGT5156,Active,4061.855
POL50474,CUST11290,Whole,287648.0,28698.0,2023-02-02,2024-05-13,466,AGT5108,Cancelled,36639.09
POL50475,CUST11934,Vehicle,979008.0,30105.0,2020-08-17,2022-07-03,685,AGT5240,Lapsed,56498.425
POL50476,CUST10768,Property,811351.0,20164.0,2021-09-18,2021-10-28,40,AGT5215,Cancelled,2209.753
POL50477,CUST11296,Whole,880828.0,4837.77,2023-09-24,2025-04-04,558,AGT5118,Cancelled,7395.824
POL50479,CUST10038,Property,470895.0,21922.8,2021-12-30,2023-01-25,391,AGT5181,Cancelled,23484.424
POL50480,CUST11086,Whole,735963.0,30887.1,2022-06-22,2023-11-13,509,AGT5045,Lapsed,43072.696
POL50481,CUST12450,Property,250902.0,37037.8,2023-10-13,2025-01-06,451,AGT5222,Active,45764.515
POL50482,CUST10693,Vehicle,122937.0,14377.4,2022-12-28,2023-11-13,320,AGT5062,Active,12604.844
POL50483,CUST12076,Property,723492.0,29436.3,2023-06-09,2023-06-27,18,AGT5267,Cancelled,1451.653
POL50484,CUST10485,Vehicle,432039.0,49054.4,2024-01-17,2025-01-03,352,AGT5233,Cancelled,47307.257
POL50485,CUST10018,Term,284282.0,30426.5,2024-06-14,2025-02-06,237,AGT5070,Lapsed,19756.385
POL50486,CUST10336,Health,537761.0,35020.3,2021-11-19,2023-04-30,527,AGT5021,Active,50563.556
POL50489,CUST12248,Vehicle,663967.0,47544.8,2023-01-27,2023-12-15,322,AGT5232,Cancelled,41943.632
POL50490,CUST11424,Property,485278.0,34866.9,2023-10-14,2024-03-05,143,AGT5151,Cancelled,13660.183
POL50492,CUST10388,Vehicle,296403.0,38185.7,2024-04-08,2024-11-03,209,AGT5189,Cancelled,21865.236
POL50493,CUST11579,Vehicle,348321.0,44106.8,2024-01-31,2024-08-06,188,AGT5190,Active,22718.023
POL50494,CUST12443,Health,456799.0,33021.2,2023-05-09,2025-05-15,737,AGT5226,Active,66675.683
POL50495,CUST12192,Term,737511.0,29667.3,2023-01-07,2025-02-17,772,AGT5273,Cancelled,62748.372
POL50497,CUST11345,Term,800251.0,21564.2,2024-05-26,2024-11-19,177,AGT5190,Lapsed,10457.16
POL50499,CUST10174,Property,319346.0,22239.5,2023-12-09,2023-12-22,13,AGT5174,Lapsed,792.092
POL50501,CUST11507,Whole,975855.0,10236.8,2023-06-22,2023-11-17,148,AGT5045,Active,4150.812
POL50502,CUST11020,Health,293156.0,44548.8,2022-02-03,2025-04-18,1170,AGT5275,Active,142800.263
POL50503,CUST10230,Property,878588.0,33421.3,2022-06-29,2024-04-20,661,AGT5131,Cancelled,60524.601
POL50504,CUST12284,Health,215741.0,38372.7,2023-03-24,2024-04-09,382,AGT5200,Active,40159.922
POL50505,CUST10275,Property,876342.0,34723.1,2024-02-03,2025-03-15,406,AGT5060,Lapsed,38623.503
POL50506,CUST10427,Vehicle,973925.0,47453.3,2023-01-10,2023-07-27,198,AGT5088,Active,25741.79
POL50508,CUST11904,Vehicle,524479.0,22101.0,2023-08-09,2025-01-13,523,AGT5289,Active,31668.008
POL50509,CUST12186,Property,565186.0,34376.8,2023-12-28,2024-10-23,300,AGT5156,Active,28254.904
POL50510,CUST11276,Term,886134.0,44630.3,2023-10-03,2025-02-20,506,AGT5041,Lapsed,61871.046
POL50511,CUST12100,Vehicle,433901.0,49373.5,2023-06-26,2024-08-25,426,AGT5089,Lapsed,57624.962
POL50512,CUST12335,Vehicle,931216.0,45220.2,2024-05-14,2025-01-18,249,AGT5048,Cancelled,30848.849
POL50513,CUST11988,Vehicle,361882.0,15518.2,2021-10-18,2024-01-07,811,AGT5108,Cancelled,34480.165
POL50514,CUST10595,Vehicle,199601.0,41403.7,2023-07-30,2024-02-03,188,AGT5078,Lapsed,21325.741
POL50515,CUST10618,Whole,103920.0,44098.2,2023-10-19,2025-02-02,472,AGT5076,Cancelled,57025.618
POL50516,CUST11202,Property,553146.0,4653.64,2024-05-23,2024-08-31,100,AGT5163,Lapsed,1274.97
POL50517,CUST10643,Term,978966.0,21689.6,2022-04-29,2024-02-21,663,AGT5238,Cancelled,39397.821
POL50518,CUST11603,Term,226293.0,6036.6,2022-12-01,2025-04-03,854,AGT5086,Cancelled,14123.99
POL50519,CUST11200,Term,277399.0,39352.5,2024-05-23,2024-11-14,175,AGT5031,Lapsed,18867.637
POL50523,CUST10406,Property,161872.0,30508.3,2022-07-15,2024-12-25,894,AGT5200,Active,74724.439
POL50524,CUST10506,Whole,475855.0,45595.1,2021-08-02,2023-08-14,742,AGT5159,Active,92689.217
POL50525,CUST10513,Health,175864.0,22049.0,2022-08-19,2025-01-08,873,AGT5143,Active,52736.375
POL50526,CUST10517,Vehicle,197394.0,39797.0,2022-09-05,2024-11-25,812,AGT5076,Lapsed,88534.696
POL50528,CUST10274,Vehicle,601401.0,15356.9,2023-04-27,2023-08-27,122,AGT5262,Active,5132.991
POL50529,CUST11822,Health,286285.0,34225.9,2024-02-16,2024-08-27,193,AGT5261,Active,18097.531
POL50530,CUST11619,Vehicle,380172.0,12459.6,2023-03-21,2024-10-09,568,AGT5026,Active,19389.186
POL50531,CUST11527,Term,694706.0,21288.9,2023-03-21,2025-04-07,748,AGT5243,Cancelled,43627.664
POL50533,CUST11509,Whole,161927.0,3455.6,2023-06-07,2025-05-09,702,AGT5298,Lapsed,6646.113
POL50534,CUST12220,Property,104655.0,17578.3,2023-08-09,2023-10-27,79,AGT5167,Cancelled,3804.618
POL50536,CUST11058,Whole,708038.0,29656.8,2021-05-27,2023-03-22,664,AGT5211,Lapsed,53951.001
POL50537,CUST10996,Health,868090.0,28391.5,2022-08-09,2023-08-14,370,AGT5005,Active,28780.425
POL50538,CUST12091,Property,551850.0,7833.63,2022-09-14,2023-07-22,311,AGT5115,Cancelled,6674.682
POL50539,CUST10626,Health,870988.0,10469.8,2024-05-01,2024-11-07,190,AGT5045,Cancelled,5450.033
POL50540,CUST11302,Term,927464.0,45815.4,2024-03-10,2025-01-25,321,AGT5227,Cancelled,40292.448
POL50542,CUST11033,Vehicle,783113.0,14101.8,2022-02-28,2023-04-06,402,AGT5164,Active,15531.298
POL50543,CUST10089,Whole,961071.0,29246.0,2022-10-08,2024-02-10,490,AGT5112,Active,39261.753
POL50544,CUST11423,Property,241720.0,29049.6,2021-08-21,2022-09-27,402,AGT5292,Lapsed,31994.354
POL50546,CUST10248,Whole,596746.0,29063.6,2021-11-26,2022-03-12,106,AGT5224,Lapsed,8440.388
POL50547,CUST12193,Vehicle,521141.0,48757.4,2021-12-29,2022-09-16,261,AGT5129,Active,34864.881
POL50548,CUST11063,Health,697378.0,18021.9,2024-04-24,2024-09-18,147,AGT5293,Lapsed,7258.135
POL50551,CUST10978,Health,325804.0,28187.2,2024-04-04,2025-03-04,334,AGT5030,Lapsed,25793.219
POL50554,CUST11477,Term,911960.0,8969.18,2024-06-06,2024-07-02,26,AGT5019,Active,638.9
POL50556,CUST10973,Property,932133.0,22202.3,2022-02-08,2025-03-05,1121,AGT5138,Cancelled,68188.434
POL50557,CUST11899,Health,962375.0,30930.2,2024-04-11,2024-10-29,201,AGT5253,Active,17032.795
POL50559,CUST10510,Health,866674.0,17446.4,2023-07-23,2023-10-17,86,AGT5073,Cancelled,4110.659
POL50560,CUST12100,Term,188572.0,47348.6,2023-01-12,2024-04-12,456,AGT5147,Active,59153.319
POL50561,CUST12093,Property,258789.0,8896.79,2021-08-04,2022-06-25,325,AGT5089,Cancelled,7921.799
POL50562,CUST12218,Property,185118.0,49648.5,2023-01-06,2023-12-03,331,AGT5196,Cancelled,45023.708
POL50564,CUST10231,Property,919496.0,10668.8,2023-09-05,2024-07-01,300,AGT5148,Active,8768.877
POL50565,CUST12381,Health,297656.0,25070.0,2024-02-10,2024-12-31,325,AGT5268,Cancelled,22322.603
POL50567,CUST10892,Term,787000.0,17174.1,2021-07-07,2024-06-10,1069,AGT5015,Lapsed,50298.939
POL50568,CUST10742,Term,728618.0,25822.2,2024-03-20,2024-04-13,24,AGT5161,Lapsed,1697.898
POL50569,CUST10907,Property,911264.0,37301.5,2024-05-20,2024-10-18,151,AGT5199,Active,15431.579
POL50570,CUST12145,Health,591557.0,10719.5,2022-07-31,2023-02-16,200,AGT5157,Cancelled,5873.699
POL50571,CUST11039,Vehicle,521927.0,18922.8,2023-11-27,2024-07-24,240,AGT5101,Cancelled,12442.389
POL50572,CUST11402,Whole,994843.0,28244.7,2021-05-01,2021-06-28,58,AGT5163,Lapsed,4488.199
POL50573,CUST11223,Property,781113.0,3163.83,2023-08-07,2024-03-29,235,AGT5115,Lapsed,2036.986
POL50574,CUST10366,Health,970595.0,46697.3,2022-06-19,2024-06-12,724,AGT5237,Lapsed,92626.973
POL50575,CUST12112,Whole,941818.0,30345.7,2021-04-03,2022-06-19,442,AGT5136,Lapsed,36747.396
POL50577,CUST10208,Vehicle,850956.0,47348.6,2022-09-24,2024-11-03,771,AGT5297,Lapsed,100015.81
POL50581,CUST10541,Vehicle,469579.0,43547.2,2022-08-23,2023-05-21,271,AGT5090,Cancelled,32332.305
POL50583,CUST12270,Vehicle,799360.0,21566.8,2020-11-22,2023-11-08,1081,AGT5114,Lapsed,63873.18
POL50584,CUST10396,Whole,536999.0,31437.7,2022-08-03,2022-09-08,36,AGT5267,Active,3100.705
POL50586,CUST12061,Vehicle,287295.0,18317.8,2024-03-15,2024-12-15,275,AGT5065,Lapsed,13801.082
POL50588,CUST11684,Term,541570.0,40052.3,2024-01-17,2024-09-16,243,AGT5001,Lapsed,26664.956
POL50590,CUST12453,Term,320671.0,41924.4,2022-09-02,2023-10-30,423,AGT5178,Active,48586.359
POL50591,CUST10012,Whole,155869.0,26603.5,2023-07-21,2023-10-05,76,AGT5037,Lapsed,5539.359
POL50593,CUST10800,Vehicle,644052.0,49176.9,2022-03-25,2022-04-13,19,AGT5288,Lapsed,2559.893
POL50595,CUST11644,Vehicle,287752.0,49661.3,2022-02-19,2024-03-30,770,AGT5107,Cancelled,104764.934
POL50597,CUST12035,Vehicle,265968.0,38320.6,2024-04-15,2025-05-05,385,AGT5204,Cancelled,40420.359
POL50598,CUST10250,Property,238348.0,34794.0,2022-03-05,2024-07-19,867,AGT5150,Active,82647.666
POL50599,CUST10314,Property,507021.0,17069.8,2022-07-19,2022-09-10,53,AGT5256,Cancelled,2478.628
POL50600,CUST11081,Term,357620.0,40972.7,2021-11-23,2022-08-26,276,AGT5228,Lapsed,30982.096
POL50601,CUST10341,Term,986453.0,48079.1,2024-04-06,2025-05-16,405,AGT5229,Lapsed,53348.042
POL50604,CUST11343,Property,418837.0,32919.1,2023-05-29,2025-03-06,647,AGT5203,Cancelled,58352.487
POL50606,CUST10339,Vehicle,141039.0,22438.2,2023-01-26,2024-10-09,622,AGT5239,Cancelled,38237.152
POL50607,CUST12395,Term,412420.0,10202.8,2023-10-11,2024-06-05,238,AGT5011,Active,6652.785
POL50609,CUST11510,Health,432203.0,28936.9,2024-01-30,2025-06-28,515,AGT5298,Active,40828.777
POL50610,CUST10242,Term,164467.0,4818.3,2024-06-10,2025-04-03,297,AGT5199,Active,3920.644
POL50611,CUST11879,Vehicle,605895.0,41425.1,2023-12-18,2025-01-01,380,AGT5170,Cancelled,43127.501
POL50612,CUST11465,Property,719047.0,15469.6,2023-03-10,2024-07-06,484,AGT5260,Cancelled,20513.113
POL50613,CUST11483,Term,528506.0,47933.1,2024-01-03,2025-01-20,383,AGT5129,Lapsed,50296.924
POL50615,CUST11393,Health,540572.0,46169.6,2022-10-05,2023-01-04,91,AGT5136,Cancelled,11510.777
POL50617,CUST10548,Whole,152913.0,29841.7,2021-08-08,2025-05-03,1364,AGT5155,Active,111518.024
POL50618,CUST11903,Health,931623.0,41327.3,2022-01-17,2023-09-23,614,AGT5104,Lapsed,69520.444
POL50621,CUST11726,Whole,233796.0,21548.7,2023-01-01,2025-02-18,779,AGT5059,Active,45990.239
POL50622,CUST10137,Whole,750590.0,40018.6,2023-11-21,2025-04-12,508,AGT5117,Active,55697.12
POL50626,CUST11277,Term,274689.0,6254.38,2022-05-22,2023-07-30,434,AGT5041,Active,7436.715
POL50628,CUST12319,Property,187251.0,36393.3,2023-04-26,2023-12-27,245,AGT5296,Lapsed,24428.379
POL50629,CUST11785,Term,977448.0,22507.2,2023-09-27,2024-11-03,403,AGT5089,Lapsed,24850.415
POL50632,CUST10317,Whole,334237.0,41073.9,2023-01-16,2023-06-28,163,AGT5292,Active,18342.591
POL50633,CUST11098,Whole,539242.0,23232.9,2023-08-08,2025-02-03,545,AGT5278,Cancelled,34690.221
POL50635,CUST10667,Vehicle,350863.0,23357.1,2023-03-20,2024-05-01,408,AGT5062,Cancelled,26108.758
POL50636,CUST10634,Health,749343.0,42615.7,2022-04-28,2023-09-24,514,AGT5109,Cancelled,60012.246
POL50638,CUST12054,Term,759363.0,26461.7,2024-02-26,2024-10-31,248,AGT5209,Lapsed,17979.456
POL50639,CUST11953,Vehicle,929288.0,21504.2,2022-01-04,2023-02-01,393,AGT5113,Cancelled,23153.837
POL50640,CUST11612,Health,299799.0,7492.98,2023-01-06,2024-09-01,604,AGT5259,Cancelled,12399.342
POL50641,CUST11846,Term,754594.0,33998.5,2023-05-25,2024-10-12,506,AGT5295,Active,47132.167
POL50643,CUST11051,Vehicle,605993.0,7813.41,2022-04-17,2023-11-01,563,AGT5076,Active,12051.917
POL50645,CUST10687,Property,248395.0,4031.13,2022-03-16,2024-02-06,692,AGT5299,Lapsed,7642.581
POL50646,CUST11883,Health,821590.0,6204.58,2024-05-14,2025-03-27,317,AGT5262,Active,5388.635
POL50647,CUST10602,Property,626066.0,47396.6,2023-11-19,2024-04-30,163,AGT5223,Cancelled,21166.153
POL50648,CUST11678,Term,228610.0,43465.1,2023-01-05,2025-04-21,837,AGT5060,Active,99672.024
POL50652,CUST11401,Property,588552.0,11187.2,2022-12-09,2024-02-29,447,AGT5271,Active,13700.489
POL50653,CUST11704,Property,756518.0,32399.1,2024-07-16,2025-03-21,248,AGT5195,Active,22013.635
POL50656,CUST11983,Property,906579.0,42841.2,2023-12-31,2025-03-14,439,AGT5107,Lapsed,51526.813
POL50657,CUST10723,Property,957897.0,49805.3,2023-01-08,2023-09-09,244,AGT5047,Cancelled,33294.502
POL50658,CUST12186,Property,552304.0,15251.0,2023-03-20,2025-02-20,703,AGT5154,Cancelled,29373.844
POL50660,CUST11012,Whole,835400.0,15145.2,2022-07-01,2023-01-10,193,AGT5132,Cancelled,8008.284
POL50661,CUST10510,Property,280017.0,40111.9,2024-05-02,2024-11-28,210,AGT5166,Active,23078.079
POL50662,CUST10955,Term,993956.0,33490.2,2022-07-26,2023-10-08,439,AGT5058,Cancelled,40279.994
